Source IP,Destination IP,Source Port,Destination Port,Protocol,Length,Time Since Reference
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.326239128
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.326336245
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.327327602
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.327379527
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.327454611
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.327492449
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.328481859
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.328600632
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.329606702
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.329709242
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.330746287
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.330843877
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.331811464
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.331865539
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.331907329
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.331988535
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.332965156
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.333080679
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.334090493
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.334210011
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.335209667
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.335264136
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.336314683
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.336332061
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.336442030
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.336482516
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.337449292
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.337573264
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.338572330
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.338680803
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.339693178
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.339816284
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.340779280
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.340816941
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.340895625
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.340932381
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.341933523
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.342037228
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.343057582
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.343181406
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.344370668
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.344496541
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.345264350
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.345301254
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.345385913
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.345430288
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.346416197
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.346517407
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.347562007
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.347669002
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.348685227
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.348802233
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.349748477
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.349785591
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.349873541
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.349907516
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.350923168
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.351294210
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.352034139
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.352161954
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.353153560
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.353298666
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.354232748
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.354267465
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.354371508
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.354423843
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.355384793
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.355505926
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.356529080
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.356644253
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.357637508
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.357739609
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.358718960
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.358772965
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.358815339
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.358883727
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.359870454
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.360022073
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.360995701
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.361119204
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.362116359
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.362239581
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.363222334
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.363235752
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.363346925
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.363390880
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.364355560
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.364473880
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.365480804
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.365576343
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.366632417
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.366749068
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.367686104
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.367750016
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.367781107
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.367837668
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.368847811
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.368958912
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.369969550
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.370096711
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.371084923
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.371198146
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.372171520
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.372205820
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.372284796
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.372336354
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.373324086
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.373433566
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.374465339
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.374592559
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.375568469
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.375683525
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.376655633
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.376693581
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.376770783
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.376827917
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.377812294
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.377924911
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.378933010
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.379048028
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.380069850
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.380183790
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.381138798
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.381210493
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.381244895
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.381331159
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.382290243
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.382379968
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.383415797
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.383505624
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.384540234
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.384626200
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.385624625
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.385706612
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.385999463
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.386067212
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.386781225
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.386870357
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.387907929
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.387994309
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.389033802
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.389153157
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.390110663
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.390170714
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.390193563
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.390247225
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.391261890
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.391372259
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.392411873
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.392503616
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.393507243
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.393619118
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.394595554
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.394625222
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.394669793
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.394728398
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.395743436
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.395862527
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.396869972
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.396984040
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.397991793
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.398104671
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.399076269
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.399112863
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.399152506
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.399211234
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.400231044
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.400350223
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.401357146
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.401432568
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.402477791
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.402554096
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.403560641
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.403596977
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.403675513
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.403727741
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.404714502
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.404833498
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.405840778
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.405916976
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.406972653
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.407079065
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.408045327
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.408084435
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.408129554
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.408185010
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.409201687
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.409275733
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.410328492
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.410395774
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.411442561
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.411505995
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.412530395
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.412564986
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.412592915
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.412631165
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.413687694
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.413774941
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.414805522
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.414860789
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.415926565
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.416029176
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.417012351
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.417082216
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.417102807
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.417147496
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.418170455
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.418264435
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.419291862
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.419379718
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.420417738
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.420491491
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.421497462
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.421552818
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.421567798
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.421597654
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.422650340
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.422701211
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.423773820
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.423830219
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.424896893
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.424973330
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.425981363
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.426036736
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.426056866
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.426089510
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.427134498
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.427195168
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.428259433
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.428329198
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.429379273
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.429450435
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.430465405
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.430499214
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.430523184
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.430558032
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.431618670
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.431663730
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.432743401
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.432821993
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.433865440
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.433937325
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.434951423
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.434985609
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.435035408
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.435070715
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.436105578
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.436200006
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.437248382
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.437369107
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.438347175
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.438461250
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.439433578
10.0.2.2,10.0.4.4,50000,50000,17,1444,32.439468649
10.0.1.1,10.0.4.4,50000,50000,17,1444,32.439559377
